submission_date,tot_cases,new_cases,tot_deaths,new_deaths,state_name
4/2/2020,393,25,12,1,Delaware
4/2/2020,1857,273,16,7,North Carolina
4/2/2020,338,17,17,1,Vermont
4/2/2020,10791,1457,417,80,Michigan
4/2/2020,2012,306,46,5,Virginia
4/2/2020,5683,364,261,15,Washington
4/2/2020,7695,715,157,16,Illinois
4/2/2020,82,5,3,0,Guam
4/2/2020,0,0,0,0,Federated States of Micronesia
4/2/2020,2331,346,36,5,Maryland
4/2/2020,479,64,5,1,New Hampshire
4/2/2020,1598,185,32,3,Arizona
4/2/2020,681,115,12,2,Rhode Island
4/2/2020,37,7,0,0,Virgin Islands
4/2/2020,3824,267,112,27,Connecticut
4/2/2020,255,41,5,1,Nebraska
4/2/2020,1458,179,38,6,Nevada
4/2/2020,3039,474,78,13,Indiana
4/2/2020,7016,1211,90,16,Pennsylvania
4/2/2020,217,26,2,0,West Virginia
4/2/2020,2902,355,81,16,Ohio
4/2/2020,5443,637,176,22,Georgia
4/2/2020,3728,386,97,17,Colorado
4/2/2020,0,0,0,0,American Samoa
4/2/2020,316,30,12,1,Puerto Rico
4/2/2020,8,0,0,0,Northern Mariana Islands
4/2/2020,4669,672,70,12,Texas
4/2/2020,679,65,12,2,Arkansas
4/2/2020,8966,1228,154,32,Massachusetts
4/2/2020,8694,1199,144,43,Florida
4/2/2020,552,70,13,3,Kansas
4/2/2020,403,40,7,1,New Mexico
4/2/2020,2845,605,32,9,Tennessee
4/3/2020,988,109,38,4,Oklahoma
4/3/2020,237,20,2,0,West Virginia
4/3/2020,495,92,10,3,New Mexico
4/3/2020,0,0,0,0,Republic of Palau
4/3/2020,5931,488,198,22,Georgia
4/3/2020,378,62,15,3,Puerto Rico
4/3/2020,1246,81,7,0,Utah
4/3/2020,0,0,0,0,American Samoa
4/3/2020,373,23,3,1,Hawaii
4/3/2020,8421,1405,102,12,Pennsylvania
4/3/2020,2880,35,36,4,Tennessee
4/3/2020,432,56,9,2,Maine
4/3/2020,2012,0,46,0,Virginia
4/3/2020,540,61,7,2,New Hampshire
4/3/2020,1535,265,21,4,Alabama
4/3/2020,8904,1209,210,53,Illinois
4/3/2020,711,30,14,2,Rhode Island
4/3/2020,1769,171,41,9,Arizona
4/3/2020,6966,1283,284,23,Washington
4/3/2020,1013,122,10,1,Idaho
4/3/2020,899,73,22,1,Oregon
4/3/2020,166,16,0,0,Wyoming
4/3/2020,0,0,0,0,Federated States of Micronesia
4/3/2020,1514,56,43,5,Nevada
4/3/2020,262,18,5,0,Montana
4/3/2020,1753,150,41,2,South Carolina
4/3/2020,831,61,37,6,Kentucky
4/3/2020,84,2,4,1,Guam
4/3/2020,1358,0,29,0,Mississippi
4/3/2020,40,3,0,0,Virgin Islands
4/3/2020,2093,236,19,3,North Carolina
4/3/2020,10297,1147,370,60,Louisiana
4/3/2020,757,104,15,3,District of Columbia
4/3/2020,12670,1879,478,61,Michigan
4/3/2020,1916,186,37,6,Wisconsin
4/3/2020,389,51,17,0,Vermont
4/3/2020,450,57,14,2,Delaware
4/3/2020,12024,2833,270,67,California
4/3/2020,29895,4305,646,109,New Jersey
4/3/2020,789,0,22,0,Minnesota
4/3/2020,173,14,3,0,North Dakota
4/3/2020,4915,1091,132,20,Connecticut
4/3/2020,2758,427,42,6,Maryland
4/3/2020,285,30,6,1,Nebraska
4/3/2020,2113,279,19,0,Missouri
4/3/2020,3457,418,102,24,Indiana
4/3/2020,738,59,12,0,Arkansas
4/3/2020,699,85,11,0,Iowa
4/3/2020,157,10,3,0,Alaska
4/3/2020,8,0,1,1,Northern Mariana Islands
4/3/2020,3312,410,91,10,Ohio
4/3/2020,5330,661,90,20,Texas
4/3/2020,9925,1231,170,26,Florida
4/3/2020,187,22,2,0,South Dakota
4/3/2020,10402,1436,192,38,Massachusetts
4/3/2020,0,0,0,0,Marshall Islands
4/3/2020,620,68,17,4,Kansas
4/3/2020,4173,445,111,14,Colorado
4/4/2020,1159,171,42,4,Oklahoma
4/4/2020,6353,422,208,10,Georgia
4/4/2020,0,0,0,0,Republic of Palau
4/4/2020,0,0,0,0,Marshall Islands
4/4/2020,10017,1596,136,34,Pennsylvania
4/4/2020,171,14,5,2,Alaska
4/4/2020,388,15,4,1,Hawaii
4/4/2020,6110,780,105,15,Texas
4/4/2020,543,48,11,1,New Mexico
4/4/2020,452,74,18,3,Puerto Rico
4/4/2020,5276,361,165,33,Connecticut
4/4/2020,461,72,20,3,Vermont
4/4/2020,14225,1555,540,62,Michigan
4/4/2020,2112,196,56,19,Wisconsin
4/4/2020,621,81,9,2,New Hampshire
4/4/2020,902,145,21,6,District of Columbia
4/4/2020,1975,222,52,11,South Carolina
4/4/2020,593,143,14,0,Delaware
4/4/2020,93,9,4,0,Guam
4/4/2020,1742,228,45,2,Nevada
4/4/2020,456,24,10,1,Maine
4/4/2020,2402,309,24,5,North Carolina
4/4/2020,0,0,0,0,Federated States of Micronesia
4/4/2020,323,38,8,2,Nebraska
4/4/2020,1633,98,26,5,Alabama
4/4/2020,42,2,0,0,Virgin Islands
4/4/2020,806,95,17,3,Rhode Island
4/4/2020,3125,367,53,11,Maryland
4/4/2020,12496,2199,409,39,Louisiana
4/4/2020,1455,97,35,6,Mississippi
4/4/2020,2407,395,52,6,Virginia
4/4/2020,281,19,6,1,Montana
4/4/2020,10357,1453,243,33,Illinois
4/4/2020,865,76,24,2,Minnesota
4/4/2020,3953,496,116,14,Indiana
4/4/2020,1077,64,10,0,Idaho
4/4/2020,2019,250,52,11,Arizona
4/4/2020,12026,2,276,6,California
4/4/2020,34124,4229,846,200,New Jersey
4/4/2020,917,86,40,3,Kentucky
4/4/2020,7591,625,310,26,Washington
4/4/2020,999,100,26,4,Oregon
4/4/2020,187,21,0,0,Wyoming
4/4/2020,2291,178,24,5,Missouri
4/4/2020,186,13,3,0,North Dakota
4/4/2020,4565,392,126,15,Colorado
4/4/2020,786,87,14,3,Iowa
4/4/2020,0,0,0,0,American Samoa
4/4/2020,11736,1334,216,24,Massachusetts
4/4/2020,3739,427,102,11,Ohio
4/4/2020,1428,182,8,1,Utah
4/4/2020,8,0,1,0,Northern Mariana Islands
4/4/2020,282,45,2,0,West Virginia
4/4/2020,743,5,14,2,Arkansas
4/4/2020,212,25,2,0,South Dakota
4/4/2020,698,78,21,4,Kansas
4/4/2020,11173,1248,195,25,Florida
4/4/2020,3103,223,42,6,Tennessee
4/5/2020,8,0,0,-1,Northern Mariana Islands
4/5/2020,406,18,4,0,Hawaii
4/5/2020,853,110,16,2,Arkansas
4/5/2020,11510,1493,150,14,Pennsylvania
4/5/2020,868,82,22,8,Iowa
4/5/2020,475,23,20,2,Puerto Rico
4/5/2020,12500,764,231,15,Massachusetts
4/5/2020,185,14,6,1,Alaska
4/5/2020,4043,304,119,17,Ohio
4/5/2020,3633,530,44,2,Tennessee
4/5/2020,0,0,0,0,American Samoa
4/5/2020,1250,91,46,4,Oklahoma
4/5/2020,1068,69,27,1,Oregon
4/5/2020,0,0,0,0,Federated States of Micronesia
4/5/2020,110,17,4,0,Guam
4/5/2020,4411,458,127,11,Indiana
4/5/2020,470,14,10,0,Maine
4/5/2020,13438,1412,319,43,California
4/5/2020,2878,471,54,2,Virginia
4/5/2020,986,121,29,5,Minnesota
4/5/2020,13010,514,477,68,Louisiana
4/5/2020,300,19,6,0,Montana
4/5/2020,2269,250,64,12,Arizona
4/5/2020,5675,399,189,24,Connecticut
4/5/2020,4045,920,91,38,Maryland
4/5/2020,200,13,0,0,Wyoming
4/5/2020,1841,208,31,5,Alabama
4/5/2020,512,51,22,2,Vermont
4/5/2020,2367,76,34,10,Missouri
4/5/2020,15718,1493,617,77,Michigan
4/5/2020,6973,-618,337,27,Washington
4/5/2020,37505,3381,917,71,New Jersey
4/5/2020,207,21,3,0,North Dakota
4/5/2020,922,116,25,8,Rhode Island
4/5/2020,955,38,45,5,Kentucky
4/5/2020,367,44,8,0,Nebraska
4/5/2020,2114,139,59,7,South Carolina
4/5/2020,2267,155,68,12,Wisconsin
4/5/2020,1101,24,10,0,Idaho
4/5/2020,11256,899,274,31,Illinois
4/5/2020,42,0,1,1,Virgin Islands
4/5/2020,998,96,22,1,District of Columbia
4/5/2020,673,80,14,0,Delaware
4/5/2020,1738,283,51,16,Mississippi
4/5/2020,669,48,9,0,New Hampshire
4/5/2020,1836,94,46,1,Nevada
4/5/2020,2585,183,31,7,North Carolina
4/5/2020,813,115,23,2,Kansas
4/5/2020,624,81,12,1,New Mexico
4/5/2020,240,28,2,0,South Dakota
4/5/2020,6649,296,219,11,Georgia
4/5/2020,11961,788,221,26,Florida
4/5/2020,324,42,3,1,West Virginia
4/5/2020,6812,702,127,22,Texas
4/5/2020,4950,385,140,14,Colorado
4/5/2020,0,0,0,0,Marshall Islands
4/5/2020,1605,177,8,0,Utah
4/5/2020,0,0,0,0,Republic of Palau
4/6/2020,4450,407,142,23,Ohio
4/6/2020,513,38,21,1,Puerto Rico
4/6/2020,0,0,0,0,Marshall Islands
4/6/2020,1327,77,51,5,Oklahoma
4/6/2020,7388,739,319,100,Georgia
4/6/2020,8,0,0,0,Northern Mariana Islands
4/6/2020,345,21,4,1,West Virginia
4/6/2020,845,32,25,2,Kansas
4/6/2020,13214,1253,254,33,Florida
4/6/2020,288,48,4,2,South Dakota
4/6/2020,915,62,16,0,Arkansas
4/6/2020,946,78,25,3,Iowa
4/6/2020,1132,64,29,2,Oregon
4/6/2020,499,29,10,0,Maine
4/6/2020,43,1,1,0,Virgin Islands
4/6/2020,1915,177,59,8,Mississippi
4/6/2020,1170,248,27,2,Rhode Island
4/6/2020,4944,533,139,12,Indiana
4/6/2020,715,46,9,0,New Hampshire
4/6/2020,412,45,8,0,Nebraska
4/6/2020,1170,69,13,3,Idaho
4/6/2020,2300,186,65,6,South Carolina
4/6/2020,3333,455,63,9,Virginia
4/6/2020,14867,1857,512,35,Louisiana
4/6/2020,0,0,0,0,Federated States of Micronesia
4/6/2020,1069,83,34,5,Minnesota
4/6/2020,212,12,0,0,Wyoming
4/6/2020,2870,285,33,2,North Carolina
4/6/2020,2722,355,39,5,Missouri
4/6/2020,320,20,6,0,Montana
4/6/2020,4371,326,103,12,Maryland
4/6/2020,7318,345,371,34,Washington
4/6/2020,783,110,15,1,Delaware
4/6/2020,14336,898,343,24,California
4/6/2020,2456,187,65,1,Arizona
4/6/2020,225,18,3,0,North Dakota
4/6/2020,12262,1006,307,33,Illinois
4/6/2020,1097,99,24,2,District of Columbia
4/6/2020,543,31,23,1,Vermont
4/6/2020,2006,165,32,1,Alabama
4/6/2020,1008,53,59,14,Kentucky
4/6/2020,17221,1503,727,110,Michigan
4/6/2020,6906,1231,206,17,Connecticut
4/6/2020,2440,173,77,9,Wisconsin
4/6/2020,41090,3585,1003,86,New Jersey
4/6/2020,111,1,4,0,Guam
4/6/2020,1953,117,58,12,Nevada
4/6/2020,13837,1337,260,29,Massachusetts
4/6/2020,1716,111,13,5,Utah
4/6/2020,0,0,0,0,Republic of Palau
4/6/2020,0,0,0,0,American Samoa
4/6/2020,3803,170,65,21,Tennessee
4/6/2020,428,22,5,1,Hawaii
4/6/2020,191,6,6,0,Alaska
4/6/2020,5172,222,150,10,Colorado
4/6/2020,686,62,12,0,New Mexico
4/6/2020,12980,1470,162,12,Pennsylvania
4/6/2020,7276,464,140,13,Texas
4/7/2020,4139,336,72,7,Tennessee
4/7/2020,449,21,5,0,Hawaii
4/7/2020,412,67,4,0,West Virginia
4/7/2020,794,108,13,1,New Mexico
4/7/2020,1804,88,13,0,Utah
4/7/2020,320,32,6,2,South Dakota
4/7/2020,14302,1088,296,42,Florida
4/7/2020,8950,1562,351,32,Georgia
4/7/2020,0,0,0,0,Republic of Palau
4/7/2020,573,60,23,2,Puerto Rico
4/7/2020,1181,49,33,4,Oregon
4/7/2020,1210,40,15,2,Idaho
4/7/2020,1211,114,24,0,District of Columbia
4/7/2020,2575,119,73,8,Arizona
4/7/2020,18970,1749,845,118,Michigan
4/7/2020,13549,1287,380,73,Illinois
4/7/2020,1414,244,30,3,Rhode Island
4/7/2020,3221,351,46,13,North Carolina
4/7/2020,5529,1158,124,21,Maryland
4/7/2020,2003,88,67,8,Mississippi
4/7/2020,0,0,0,0,Federated States of Micronesia
4/7/2020,519,20,12,2,Maine
4/7/2020,2197,191,39,7,Alabama
4/7/2020,747,32,13,4,New Hampshire
4/7/2020,332,12,6,0,Montana
4/7/2020,16284,1417,582,70,Louisiana
4/7/2020,1154,85,39,5,Minnesota
4/7/2020,237,12,4,1,North Dakota
4/7/2020,575,32,23,0,Vermont
4/7/2020,3037,315,53,14,Missouri
4/7/2020,2502,202,70,5,South Carolina
4/7/2020,45,2,1,0,Virgin Islands
4/7/2020,928,145,16,1,Delaware
4/7/2020,2087,134,71,13,Nevada
4/7/2020,8682,1364,394,23,Washington
4/7/2020,1149,141,65,6,Kentucky
4/7/2020,221,9,0,0,Wyoming
4/7/2020,3645,312,75,12,Virginia
4/7/2020,122,11,4,0,Guam
4/7/2020,5507,563,173,34,Indiana
4/7/2020,2578,138,92,15,Wisconsin
4/7/2020,478,66,10,2,Nebraska
4/7/2020,15865,1529,374,31,California
4/7/2020,7781,875,277,71,Connecticut
4/7/2020,44416,3326,1232,229,New Jersey
4/7/2020,1048,102,26,1,Iowa
4/7/2020,0,0,0,0,Marshall Islands
4/7/2020,8,0,0,0,Northern Mariana Islands
4/7/2020,8262,986,154,14,Texas
4/7/2020,14559,1579,240,78,Pennsylvania
4/7/2020,993,78,18,2,Arkansas
4/7/2020,15202,1365,356,96,Massachusetts
4/7/2020,4782,332,167,25,Ohio
4/7/2020,900,55,27,2,Kansas
4/7/2020,1472,145,67,16,Oklahoma
4/7/2020,213,22,6,0,Alaska
4/7/2020,5429,257,179,29,Colorado
4/7/2020,0,0,0,0,American Samoa
4/8/2020,393,73,6,0,South Dakota
4/8/2020,4362,223,79,7,Tennessee
4/8/2020,9353,1091,177,23,Texas
4/8/2020,0,0,0,0,Marshall Islands
4/8/2020,11,3,2,2,Northern Mariana Islands
4/8/2020,1916,112,13,0,Utah
4/8/2020,15234,932,323,27,Florida
4/8/2020,0,0,0,0,American Samoa
4/8/2020,412,0,4,0,West Virginia
4/8/2020,620,47,24,1,Puerto Rico
4/8/2020,1071,78,18,0,Arkansas
4/8/2020,123,1,4,0,Guam
4/8/2020,788,41,18,5,New Hampshire
4/8/2020,1440,229,27,3,District of Columbia
4/8/2020,1239,58,38,5,Oregon
4/8/2020,1346,197,73,8,Kentucky
4/8/2020,1116,188,19,3,Delaware
4/8/2020,230,9,0,0,Wyoming
4/8/2020,20346,1376,959,114,Michigan
4/8/2020,537,18,14,2,Maine
4/8/2020,1232,22,18,3,Idaho
4/8/2020,3426,205,53,7,North Carolina
4/8/2020,3327,290,58,5,Missouri
4/8/2020,2318,231,80,9,Nevada
4/8/2020,17030,746,652,70,Louisiana
4/8/2020,2641,139,82,12,South Carolina
4/8/2020,16957,1092,442,68,California
4/8/2020,1242,88,50,11,Minnesota
4/8/2020,6185,656,138,14,Maryland
4/8/2020,2726,151,80,7,Arizona
4/8/2020,605,30,23,0,Vermont
4/8/2020,47437,3021,1504,272,New Jersey
4/8/2020,9097,415,420,26,Washington
4/8/2020,0,0,0,0,Federated States of Micronesia
4/8/2020,2499,302,48,9,Alabama
4/8/2020,5943,436,203,30,Indiana
4/8/2020,8781,1000,335,58,Connecticut
4/8/2020,251,14,4,0,North Dakota
4/8/2020,523,45,14,4,Nebraska
4/8/2020,45,0,1,0,Virgin Islands
4/8/2020,1450,36,35,5,Rhode Island
4/8/2020,4042,397,109,34,Virginia
4/8/2020,2756,178,99,7,Wisconsin
4/8/2020,2260,257,76,9,Mississippi
4/8/2020,15078,1529,462,82,Illinois
4/8/2020,352,20,6,0,Montana
4/8/2020,458,9,5,0,Hawaii
4/8/2020,1145,97,27,1,Iowa
4/8/2020,226,13,7,1,Alaska
4/8/2020,5655,226,193,14,Colorado
4/8/2020,1076,176,39,12,Kansas
4/8/2020,0,0,0,0,Republic of Palau
4/8/2020,865,71,16,3,New Mexico
4/8/2020,1524,52,79,12,Oklahoma
4/8/2020,16239,1680,310,70,Pennsylvania
4/8/2020,5148,366,193,26,Ohio
4/8/2020,16567,1365,433,77,Massachusetts
4/8/2020,10080,1130,371,20,Georgia
4/9/2020,469,11,6,1,Hawaii
4/9/2020,16323,1089,371,48,Florida
4/9/2020,683,63,33,9,Puerto Rico
4/9/2020,0,0,0,0,American Samoa
4/9/2020,2061,145,15,2,Utah
4/9/2020,4635,273,94,15,Tennessee
4/9/2020,5512,364,213,20,Ohio
4/9/2020,1127,56,21,3,Arkansas
4/9/2020,447,54,6,0,South Dakota
4/9/2020,1523,83,32,5,District of Columbia
4/9/2020,2885,129,111,12,Wisconsin
4/9/2020,1336,94,57,7,Minnesota
4/9/2020,2456,138,85,5,Nevada
4/9/2020,21504,1158,1076,117,Michigan
4/9/2020,3651,225,65,12,North Carolina
4/9/2020,1452,106,79,6,Kentucky
4/9/2020,819,31,21,3,New Hampshire
4/9/2020,1209,93,23,4,Delaware
4/9/2020,16422,1344,528,66,Illinois
4/9/2020,6968,783,171,33,Maryland
4/9/2020,51027,3590,1700,196,New Jersey
4/9/2020,2838,339,48,0,Alabama
4/9/2020,239,9,0,0,Wyoming
4/9/2020,0,0,0,0,Federated States of Micronesia
4/9/2020,2469,209,82,6,Mississippi
4/9/2020,269,18,5,1,North Dakota
4/9/2020,3539,212,77,19,Missouri
4/9/2020,9608,511,445,25,Washington
4/9/2020,560,23,16,2,Maine
4/9/2020,18283,1253,702,50,Louisiana
4/9/2020,1353,121,24,6,Idaho
4/9/2020,50,5,1,0,Virgin Islands
4/9/2020,18309,1352,492,50,California
4/9/2020,4509,467,121,12,Virginia
4/9/2020,628,23,23,0,Vermont
4/9/2020,1939,489,47,12,Rhode Island
4/9/2020,365,13,6,0,Montana
4/9/2020,577,54,15,1,Nebraska
4/9/2020,1321,82,44,6,Oregon
4/9/2020,3018,292,89,9,Arizona
4/9/2020,9784,1003,380,45,Connecticut
4/9/2020,6351,408,245,42,Indiana
4/9/2020,2892,251,91,9,South Carolina
4/9/2020,128,5,4,0,Guam
4/9/2020,1684,160,80,1,Oklahoma
4/9/2020,0,0,0,0,Republic of Palau
4/9/2020,18228,1989,338,28,Pennsylvania
4/9/2020,11,0,2,0,Northern Mariana Islands
4/9/2020,235,9,7,0,Alaska
4/9/2020,989,124,17,1,New Mexico
4/9/2020,0,0,0,0,Marshall Islands
4/9/2020,523,111,5,1,West Virginia
4/9/2020,10230,877,199,22,Texas
4/9/2020,1106,30,44,5,Kansas
4/9/2020,10693,613,413,42,Georgia
4/9/2020,18941,2374,503,70,Massachusetts
4/9/2020,1270,125,29,2,Iowa
4/9/2020,6202,547,226,33,Colorado
4/10/2020,11,0,2,0,Northern Mariana Islands
4/10/2020,1794,110,88,8,Oklahoma
4/10/2020,17448,1125,419,48,Florida
4/10/2020,489,20,8,2,Hawaii
4/10/2020,5878,366,231,18,Ohio
4/10/2020,0,0,0,0,Marshall Islands
4/10/2020,0,0,0,0,American Samoa
4/10/2020,11627,934,420,7,Georgia
4/10/2020,574,51,5,0,West Virginia
4/10/2020,0,0,0,0,Republic of Palau
4/10/2020,4863,228,98,4,Tennessee
4/10/2020,3068,183,128,17,Wisconsin
4/10/2020,1336,0,57,0,Minnesota
4/10/2020,2584,128,102,17,Nevada
4/10/2020,679,51,24,1,Vermont
4/10/2020,50,0,1,0,Virgin Islands
4/10/2020,1326,117,32,9,Delaware
4/10/2020,278,9,6,1,North Dakota
4/10/2020,648,71,17,2,Nebraska
4/10/2020,19253,970,755,53,Louisiana
4/10/2020,365,0,6,0,Montana
4/10/2020,3799,260,96,19,Missouri
4/10/2020,3158,266,100,9,South Carolina
4/10/2020,9887,279,475,30,Washington
4/10/2020,1693,241,90,11,Kentucky
4/10/2020,2015,76,49,2,Rhode Island
4/10/2020,22562,1058,1278,202,Michigan
4/10/2020,19472,1163,541,49,California
4/10/2020,130,2,4,0,Guam
4/10/2020,6968,0,171,0,Maryland
4/10/2020,253,14,0,0,Wyoming
4/10/2020,885,66,22,1,New Hampshire
4/10/2020,3908,257,74,9,North Carolina
4/10/2020,1660,137,38,6,District of Columbia
4/10/2020,54588,3561,1932,232,New Jersey
4/10/2020,1396,43,25,1,Idaho
4/10/2020,0,0,0,0,Federated States of Micronesia
4/10/2020,583,23,17,1,Maine
4/10/2020,3008,170,58,10,Alabama
4/10/2020,1371,50,48,4,Oregon
4/10/2020,4509,0,121,0,Virginia
4/10/2020,3112,94,97,8,Arizona
4/10/2020,17887,1465,596,68,Illinois
4/10/2020,10131,347,444,64,Connecticut
4/10/2020,2469,0,82,0,Mississippi
4/10/2020,6907,556,300,55,Indiana
4/10/2020,11671,1441,226,27,Texas
4/10/2020,1388,118,31,2,Iowa
4/10/2020,1202,75,24,3,Arkansas
4/10/2020,1091,102,19,2,New Mexico
4/10/2020,536,89,6,0,South Dakota
4/10/2020,2102,41,17,2,Utah
4/10/2020,20845,1904,599,96,Massachusetts
4/10/2020,19980,1752,416,78,Pennsylvania
4/10/2020,1241,135,52,8,Kansas
4/10/2020,725,42,39,6,Puerto Rico
4/10/2020,6365,163,250,24,Colorado
4/10/2020,246,11,7,0,Alaska
4/11/2020,6893,528,274,24,Colorado
4/11/2020,1174,83,20,1,New Mexico
4/11/2020,2206,104,18,1,Utah
4/11/2020,23918,3073,692,93,Massachusetts
4/11/2020,12561,890,254,28,Texas
4/11/2020,1510,122,34,3,Iowa
4/11/2020,11,0,2,0,Northern Mariana Islands
4/11/2020,626,90,6,0,South Dakota
4/11/2020,0,0,0,0,Republic of Palau
4/11/2020,1868,74,94,6,Oklahoma
4/11/2020,503,14,9,1,Hawaii
4/11/2020,1279,38,56,4,Kansas
4/11/2020,788,63,42,3,Puerto Rico
4/11/2020,10224,337,491,16,Washington
4/11/2020,20615,1143,609,68,California
4/11/2020,2349,334,56,7,Rhode Island
4/11/2020,3301,143,106,6,South Carolina
4/11/2020,261,8,0,0,Wyoming
4/11/2020,3393,281,108,11,Arizona
4/11/2020,0,0,0,0,Federated States of Micronesia
4/11/2020,2700,116,112,10,Nevada
4/11/2020,4024,225,109,13,Missouri
4/11/2020,7435,528,350,50,Indiana
4/11/2020,929,44,23,1,New Hampshire
4/11/2020,1840,147,94,4,Kentucky
4/11/2020,19180,1293,677,81,Illinois
4/11/2020,616,33,19,2,Maine
4/11/2020,1514,178,67,10,Minnesota
4/11/2020,23853,1291,1391,113,Michigan
4/11/2020,1407,11,27,2,Idaho
4/11/2020,377,12,6,0,Montana
4/11/2020,7694,726,206,35,Maryland
4/11/2020,5077,568,130,9,Virginia
4/11/2020,58151,3563,2187,255,New Jersey
4/11/2020,51,1,1,0,Virgin Islands
4/11/2020,704,56,17,0,Nebraska
4/11/2020,1479,153,33,1,Delaware
4/11/2020,133,3,5,1,Guam
4/11/2020,20014,761,806,51,Louisiana
4/11/2020,711,32,25,1,Vermont
4/11/2020,11510,1379,494,50,Connecticut
4/11/2020,4312,404,80,6,North Carolina
4/11/2020,3262,254,60,2,Alabama
4/11/2020,2642,173,93,11,Mississippi
4/11/2020,3221,153,137,9,Wisconsin
4/11/2020,1778,118,47,9,District of Columbia
4/11/2020,1447,76,51,3,Oregon
4/11/2020,293,15,7,1,North Dakota
4/11/2020,4863,0,100,2,Tennessee
4/11/2020,0,0,0,0,Marshall Islands
4/11/2020,18445,997,446,27,Florida
4/11/2020,12046,419,432,12,Georgia
4/11/2020,6250,372,247,16,Ohio
4/11/2020,257,11,8,1,Alaska
4/11/2020,0,0,0,0,American Samoa
4/11/2020,1234,32,27,3,Arkansas
4/11/2020,21656,1676,494,78,Pennsylvania
4/11/2020,591,17,6,1,West Virginia
4/12/2020,1970,102,96,2,Oklahoma
4/12/2020,507,4,9,0,Hawaii
4/12/2020,611,20,8,2,West Virginia
4/12/2020,11,0,2,0,Northern Mariana Islands
4/12/2020,0,0,0,0,Marshall Islands
4/12/2020,19337,892,461,15,Florida
4/12/2020,730,104,6,0,South Dakota
4/12/2020,7303,410,290,16,Colorado
4/12/2020,0,0,0,0,Republic of Palau
4/12/2020,133,0,5,0,Guam
4/12/2020,394,17,6,0,Montana
4/12/2020,4520,208,81,1,North Carolina
4/12/2020,2942,300,98,5,Mississippi
4/12/2020,20595,581,840,34,Louisiana
4/12/2020,308,15,8,1,North Dakota
4/12/2020,3417,116,115,9,South Carolina
4/12/2020,51,0,1,0,Virgin Islands
4/12/2020,20852,1672,720,43,Illinois
4/12/2020,24638,785,1487,96,Michigan
4/12/2020,814,110,17,0,Nebraska
4/12/2020,1963,123,97,3,Kentucky
4/12/2020,12035,525,554,60,Connecticut
4/12/2020,1527,80,52,1,Oregon
4/12/2020,1875,97,50,3,District of Columbia
4/12/2020,633,17,19,0,Maine
4/12/2020,2836,136,114,2,Nevada
4/12/2020,3583,321,61,1,Alabama
4/12/2020,0,0,0,0,Federated States of Micronesia
4/12/2020,1621,107,70,3,Minnesota
4/12/2020,2665,316,63,7,Rhode Island
4/12/2020,7928,493,350,0,Indiana
4/12/2020,985,56,23,0,New Hampshire
4/12/2020,3341,120,144,7,Wisconsin
4/12/2020,1625,146,35,2,Delaware
4/12/2020,1458,51,27,0,Idaho
4/12/2020,727,16,27,2,Vermont
4/12/2020,4160,136,110,1,Missouri
4/12/2020,21794,1179,651,42,California
4/12/2020,61850,3699,2350,163,New Jersey
4/12/2020,270,9,0,0,Wyoming
4/12/2020,5747,670,149,19,Virginia
4/12/2020,10411,187,508,17,Washington
4/12/2020,8936,1242,262,56,Maryland
4/12/2020,3539,146,115,7,Arizona
4/12/2020,2338,132,18,0,Utah
4/12/2020,22833,1177,507,13,Pennsylvania
4/12/2020,1377,98,57,1,Kansas
4/12/2020,25475,1557,756,64,Massachusetts
4/12/2020,272,15,8,0,Alaska
4/12/2020,5308,445,101,1,Tennessee
4/12/2020,1245,71,26,6,New Mexico
4/12/2020,1307,73,29,2,Arkansas
4/12/2020,12203,157,447,15,Georgia
4/12/2020,1587,77,41,7,Iowa
4/12/2020,0,0,0,0,American Samoa
4/12/2020,6518,268,248,1,Ohio
4/12/2020,897,109,44,2,Puerto Rico
4/12/2020,13484,923,271,17,Texas
4/13/2020,20394,1057,499,38,Florida
4/13/2020,6975,457,268,20,Ohio
4/13/2020,13289,1086,481,34,Georgia
4/13/2020,868,138,6,0,South Dakota
4/13/2020,0,0,0,0,Marshall Islands
4/13/2020,277,5,8,0,Alaska
4/13/2020,1345,100,31,5,New Mexico
4/13/2020,2069,99,99,3,Oklahoma
4/13/2020,7691,388,308,18,Colorado
4/13/2020,1710,123,43,2,Iowa
4/13/2020,748,21,28,1,Vermont
4/13/2020,64584,2734,2443,93,New Jersey
4/13/2020,0,0,0,0,Federated States of Micronesia
4/13/2020,2971,135,120,6,Nevada
4/13/2020,10538,127,508,0,Washington
4/13/2020,3428,87,154,10,Wisconsin
4/13/2020,22348,554,687,36,California
4/13/2020,331,23,8,0,North Dakota
4/13/2020,398,4,7,1,Montana
4/13/2020,1486,28,33,6,Idaho
4/13/2020,25635,997,1602,115,Michigan
4/13/2020,51,0,1,0,Virgin Islands
4/13/2020,2976,311,73,10,Rhode Island
4/13/2020,22025,1173,794,74,Illinois
4/13/2020,1695,74,79,9,Minnesota
4/13/2020,1584,57,53,1,Oregon
4/13/2020,135,2,5,0,Guam
4/13/2020,3803,220,62,1,Alabama
4/13/2020,2048,85,104,7,Kentucky
4/13/2020,8236,308,350,0,Indiana
4/13/2020,4816,296,86,5,North Carolina
4/13/2020,3540,123,122,7,South Carolina
4/13/2020,3702,163,122,7,Arizona
4/13/2020,13381,1346,602,48,Connecticut
